2435732.0084722     0.240
2435762.0084722     0.880
2435793.0084722     0.510
2435823.0084722     0.100
2435854.0084722     1.050
2435885.0084722     0.110
2435913.0084722    -1.260
2435944.0084722     0.490
2435974.0084722    -0.790
2436005.0084722    -0.720
2436035.0084722    -1.190
2436066.0084722    -0.550
2436097.0084722    -1.660
2436127.0084722     1.320
2436158.0084722     0.730
2436188.0084722     0.120
2436219.0084722    -0.540
2436250.0084722    -1.060
2436278.0084722    -1.960
2436309.0084722     0.370
2436339.0084722    -0.240
2436370.0084722    -1.380
2436400.0084722    -1.730
2436431.0084722    -1.560
2436462.0084722    -0.070
2436492.0084722     0.160
2436523.0084722     1.640
2436553.0084722    -0.700
2436584.0084722    -0.870
2436615.0084722     0.680
2436643.0084722    -0.150
2436674.0084722     0.360
2436704.0084722     0.390
2436735.0084722     0.400
2436765.0084722     0.740
2436796.0084722     0.060
2436827.0084722     0.880
2436857.0084722     0.890
2436888.0084722     0.410
2436918.0084722     0.440
2436949.0084722    -1.290
2436980.0084722    -1.890
2437009.0084722    -0.500
2437040.0084722     1.360
2437070.0084722     0.450
2437101.0084722    -0.210
2437131.0084722     0.350
2437162.0084722    -1.400
2437193.0084722     0.390
2437223.0084722    -1.730
2437254.0084722    -0.510
2437284.0084722     0.060
2437315.0084722     0.410
2437346.0084722     0.450
2437374.0084722     0.550
2437405.0084722    -1.550
2437435.0084722    -0.360
2437466.0084722     0.860
2437496.0084722    -0.390
2437527.0084722     0.900
2437558.0084722     1.240
2437588.0084722     0.510
2437619.0084722    -0.620
2437649.0084722    -1.480
2437680.0084722     0.610
2437711.0084722     0.550
2437739.0084722    -2.470
2437770.0084722     0.990
2437800.0084722    -0.100
2437831.0084722     0.160
2437861.0084722    -2.470
2437892.0084722     0.140
2437923.0084722    -0.370
2437953.0084722     0.410
2437984.0084722    -0.230
2438014.0084722    -1.320
2438045.0084722    -2.120
2438076.0084722    -0.960
2438104.0084722    -0.430
2438135.0084722    -1.350
2438165.0084722     2.160
2438196.0084722    -0.430
2438226.0084722    -0.770
2438257.0084722    -0.640
2438288.0084722     1.790
2438318.0084722     0.940
2438349.0084722    -1.270
2438379.0084722    -1.920
2438410.0084722    -0.950
2438441.0084722    -1.430
2438470.0084722    -1.200
2438501.0084722     0.360
2438531.0084722     0.520
2438562.0084722     1.290
2438592.0084722     1.900
2438623.0084722    -1.770
2438654.0084722     0.200
2438684.0084722     0.740
2438715.0084722    -0.010
2438745.0084722    -0.150
2438776.0084722    -0.120
2438807.0084722    -1.550
2438835.0084722    -1.510
2438866.0084722     0.720
2438896.0084722    -0.620
2438927.0084722     0.290
2438957.0084722     0.320
2438988.0084722     0.450
2439019.0084722     0.370
2439049.0084722     0.380
2439080.0084722    -1.660
2439110.0084722     1.370
2439141.0084722    -1.740
2439172.0084722    -1.390
2439200.0084722     0.560
2439231.0084722    -0.750
2439261.0084722     0.220
2439292.0084722     1.050
2439322.0084722     0.320
2439353.0084722    -1.760
2439384.0084722    -0.450
2439414.0084722    -0.680
2439445.0084722    -0.040
2439475.0084722     0.720
2439506.0084722    -0.890
2439537.0084722     0.190
2439565.0084722     1.510
2439596.0084722     0.180
2439626.0084722    -0.990
2439657.0084722     1.400
2439687.0084722     0.410
2439718.0084722     1.440
2439749.0084722     0.930
2439779.0084722     0.070
2439810.0084722     0.600
2439840.0084722    -0.450
2439871.0084722     0.130
2439902.0084722    -1.290
2439931.0084722     0.400
2439962.0084722    -1.080
2439992.0084722    -1.760
2440023.0084722     0.330
2440053.0084722    -0.800
2440084.0084722    -0.660
2440115.0084722    -1.920
2440145.0084722    -2.300
2440176.0084722    -0.930
2440206.0084722    -1.400
2440237.0084722    -0.830
2440268.0084722    -1.550
2440296.0084722    -1.560
2440327.0084722     1.530
2440357.0084722     0.550
2440388.0084722     0.550
2440418.0084722     0.570
2440449.0084722    -1.450
2440480.0084722     2.070
2440510.0084722     0.660
2440541.0084722    -0.960
2440571.0084722    -0.280
2440602.0084722    -1.500
2440633.0084722     0.640
2440661.0084722    -0.960
2440692.0084722    -1.300
2440722.0084722     1.140
2440753.0084722     1.550
2440783.0084722     0.100
2440814.0084722     0.100
2440845.0084722    -0.090
2440875.0084722    -0.920
2440906.0084722    -0.600
2440936.0084722    -1.200
2440967.0084722    -1.130
2440998.0084722     0.240
2441026.0084722    -0.840
2441057.0084722    -0.240
2441087.0084722     0.500
2441118.0084722    -1.570
2441148.0084722     0.240
2441179.0084722     1.550
2441210.0084722     0.390
2441240.0084722     0.580
2441271.0084722    -0.200
2441301.0084722     0.600
2441332.0084722     0.270
2441363.0084722     0.320
2441392.0084722     0.720
2441423.0084722    -0.220
2441453.0084722     0.950
2441484.0084722     0.880
2441514.0084722     0.180
2441545.0084722     1.320
2441576.0084722    -0.120
2441606.0084722     1.090
2441637.0084722     0.540
2441667.0084722     0.190
2441698.0084722     0.040
2441729.0084722     0.850
2441757.0084722     0.300
2441788.0084722    -0.540
2441818.0084722    -0.440
2441849.0084722     0.390
2441879.0084722     0.570
2441910.0084722    -0.060
2441941.0084722    -0.300
2441971.0084722    -1.240
2442002.0084722    -0.930
2442032.0084722     0.320
2442063.0084722     1.340
2442094.0084722    -0.140
2442122.0084722    -0.030
2442153.0084722     0.510
2442183.0084722    -0.240
2442214.0084722    -0.140
2442244.0084722    -0.760
2442275.0084722    -0.640
2442306.0084722     0.820
2442336.0084722     0.490
2442367.0084722    -0.540
2442397.0084722     1.500
2442428.0084722     0.580
2442459.0084722    -0.620
2442487.0084722    -0.610
2442518.0084722    -1.600
2442548.0084722    -0.520
2442579.0084722    -0.840
2442609.0084722     1.550
2442640.0084722    -0.260
2442671.0084722     1.560
2442701.0084722    -0.540
2442732.0084722     0.410
2442762.0084722     0.000
2442793.0084722    -0.250
2442824.0084722     0.930
2442853.0084722     0.750
2442884.0084722     0.260
2442914.0084722     0.960
2442945.0084722     0.800
2442975.0084722    -0.320
2443006.0084722     1.920
2443037.0084722    -1.290
2443067.0084722    -0.080
2443098.0084722     0.170
2443128.0084722    -1.600
2443159.0084722    -1.040
2443190.0084722    -0.490
2443218.0084722    -0.810
2443249.0084722     0.650
2443279.0084722    -0.860
2443310.0084722    -0.570
2443340.0084722    -0.450
2443371.0084722    -0.280
2443402.0084722     0.370
2443432.0084722     0.520
2443463.0084722    -0.070
2443493.0084722    -1.000
2443524.0084722     0.660
2443555.0084722    -2.200
2443583.0084722     0.700
2443614.0084722    -1.170
2443644.0084722     1.080
2443675.0084722     1.380
2443705.0084722    -1.140
2443736.0084722     0.640
2443767.0084722     0.460
2443797.0084722     1.930
2443828.0084722     3.040
2443858.0084722    -1.570
2443889.0084722    -1.380
2443920.0084722    -0.670
2443948.0084722     0.780
2443979.0084722    -1.710
2444009.0084722    -1.030
2444040.0084722     1.600
2444070.0084722     0.830
2444101.0084722     0.960
2444132.0084722     1.010
2444162.0084722    -0.300
2444193.0084722     0.530
2444223.0084722     1.000
2444254.0084722    -0.750
2444285.0084722     0.050
2444314.0084722    -0.310
2444345.0084722     1.290
2444375.0084722    -1.500
2444406.0084722    -0.370
2444436.0084722    -0.420
2444467.0084722    -2.240
2444498.0084722     0.660
2444528.0084722    -1.770
2444559.0084722    -0.370
2444589.0084722     0.780
2444620.0084722     0.370
2444651.0084722     0.920
2444679.0084722    -1.190
2444710.0084722     0.360
2444740.0084722     0.200
2444771.0084722    -0.450
2444801.0084722     0.050
2444832.0084722     0.390
2444863.0084722    -1.450
2444893.0084722    -1.350
2444924.0084722    -0.380
2444954.0084722    -0.020
2444985.0084722    -0.890
2445016.0084722     1.150
2445044.0084722     1.150
2445075.0084722     0.100
2445105.0084722    -0.530
2445136.0084722    -1.630
2445166.0084722     1.150
2445197.0084722     0.260
2445228.0084722     1.760
2445258.0084722    -0.740
2445289.0084722     1.600
2445319.0084722     1.780
2445350.0084722     1.590
2445381.0084722    -0.530
2445409.0084722     0.950
2445440.0084722    -0.850
2445470.0084722    -0.070
2445501.0084722     0.990
2445531.0084722     1.190
2445562.0084722     1.610
2445593.0084722    -1.120
2445623.0084722     0.650
2445654.0084722    -0.980
2445684.0084722     0.290
2445715.0084722     1.660
2445746.0084722     0.720
2445775.0084722    -0.370
2445806.0084722    -0.280
2445836.0084722     0.540
2445867.0084722    -0.420
2445897.0084722    -0.070
2445928.0084722     1.150
2445959.0084722     0.170
2445989.0084722    -0.070
2446020.0084722    -0.060
2446050.0084722     0.000
2446081.0084722    -1.610
2446112.0084722    -0.490
2446140.0084722     0.200
2446171.0084722     0.320
2446201.0084722    -0.490
2446232.0084722    -0.800
2446262.0084722     1.220
2446293.0084722    -0.480
2446324.0084722    -0.520
2446354.0084722     0.900
2446385.0084722    -0.670
2446415.0084722     0.220
2446446.0084722     1.110
2446477.0084722    -1.000
2446505.0084722     1.710
2446536.0084722    -0.590
2446566.0084722     0.850
2446597.0084722     1.220
2446627.0084722     0.120
2446658.0084722    -1.090
2446689.0084722    -1.120
2446719.0084722     1.550
2446750.0084722     2.290
2446780.0084722     0.990
2446811.0084722    -1.150
2446842.0084722    -0.730
2446870.0084722     0.140
2446901.0084722     2.000
2446931.0084722     0.980
2446962.0084722    -1.820
2446992.0084722     0.520
2447023.0084722    -0.830
2447054.0084722    -1.220
2447084.0084722     0.140
2447115.0084722     0.180
2447145.0084722     0.320
2447176.0084722     1.020
2447207.0084722     0.760
2447236.0084722    -0.170
2447267.0084722    -1.170
2447297.0084722     0.630
2447328.0084722     0.880
2447358.0084722    -0.350
2447389.0084722     0.040
2447420.0084722    -0.990
2447450.0084722    -1.080
2447481.0084722    -0.340
2447511.0084722     0.610
2447542.0084722     1.170
2447573.0084722     2.000
2447601.0084722     1.850
2447632.0084722     0.280
2447662.0084722     1.380
2447693.0084722    -0.270
2447723.0084722     0.970
2447754.0084722     0.010
2447785.0084722     2.050
2447815.0084722    -0.030
2447846.0084722     0.160
2447876.0084722    -1.150
2447907.0084722     1.040
2447938.0084722     1.410
2447966.0084722     1.460
2447997.0084722     2.000
2448027.0084722    -1.530
2448058.0084722    -0.020
2448088.0084722     0.530
2448119.0084722     0.970
2448150.0084722     1.060
2448180.0084722     0.230
2448211.0084722    -0.240
2448241.0084722     0.220
2448272.0084722     0.860
2448303.0084722     1.040
2448331.0084722    -0.200
2448362.0084722     0.290
2448392.0084722     0.080
2448423.0084722    -0.820
2448453.0084722    -0.490
2448484.0084722     1.230
2448515.0084722     0.480
2448545.0084722    -0.190
2448576.0084722     0.480
2448606.0084722     0.460
2448637.0084722    -0.130
2448668.0084722     1.070
2448697.0084722     0.870
2448728.0084722     1.860
2448758.0084722     2.630
2448789.0084722     0.200
2448819.0084722     0.160
2448850.0084722     0.850
2448881.0084722    -0.440
2448911.0084722    -1.760
2448942.0084722     1.190
2448972.0084722     0.470
2449003.0084722     1.600
2449034.0084722     0.500
2449062.0084722     0.670
2449093.0084722     0.970
2449123.0084722    -0.780
2449154.0084722    -0.590
2449184.0084722    -3.180
2449215.0084722     0.120
2449246.0084722    -0.570
2449276.0084722    -0.710
2449307.0084722     2.560
2449337.0084722     1.560
2449368.0084722     1.040
2449399.0084722     0.460
2449427.0084722     1.260
2449458.0084722     1.140
2449488.0084722    -0.570
2449519.0084722     1.520
2449549.0084722     1.310
2449580.0084722     0.380
2449611.0084722    -1.320
2449641.0084722    -0.970
2449672.0084722     0.640
2449702.0084722     2.020
2449733.0084722     0.930
2449764.0084722     1.140
2449792.0084722     1.250
2449823.0084722    -0.850
2449853.0084722    -1.490
2449884.0084722     0.130
2449914.0084722    -0.220
2449945.0084722     0.690
2449976.0084722     0.310
2450006.0084722     0.190
2450037.0084722    -1.380
2450067.0084722    -1.670
2450098.0084722    -0.120
2450129.0084722    -0.070
2450158.0084722    -0.240
2450189.0084722    -0.170
2450219.0084722    -1.060
2450250.0084722     0.560
2450280.0084722     0.670
2450311.0084722     1.020
2450342.0084722    -0.860
2450372.0084722    -0.330
2450403.0084722    -0.560
2450433.0084722    -1.410
2450464.0084722    -0.490
2450495.0084722     1.700
2450523.0084722     1.460
2450554.0084722    -1.020
2450584.0084722    -0.280
2450615.0084722    -1.470
2450645.0084722     0.340
2450676.0084722     0.830
2450707.0084722     0.610
2450737.0084722    -1.700
2450768.0084722    -0.900
2450798.0084722    -0.960
2450829.0084722     0.390
2450860.0084722    -0.110
2450888.0084722     0.870
2450919.0084722    -0.680
2450949.0084722    -1.320
2450980.0084722    -2.720
2451010.0084722    -0.480
2451041.0084722    -0.020
2451072.0084722    -2.000
2451102.0084722    -0.290
2451133.0084722    -0.280
2451163.0084722     0.870
2451194.0084722     0.770
2451225.0084722     0.290
2451253.0084722     0.230
2451284.0084722    -0.950
2451314.0084722     0.920
2451345.0084722     1.120
2451375.0084722    -0.900
2451406.0084722     0.390
2451437.0084722     0.360
2451467.0084722     0.200
2451498.0084722     0.650
2451528.0084722     1.610
2451559.0084722     0.600
2451590.0084722     1.700
2451619.0084722     0.770
2451650.0084722    -0.030
2451680.0084722     1.580
2451711.0084722    -0.030
2451741.0084722    -1.030
2451772.0084722    -0.290
2451803.0084722    -0.210
2451833.0084722     0.920
2451864.0084722    -0.920
2451894.0084722    -0.580
2451925.0084722     0.250
2451956.0084722     0.450
2451984.0084722    -1.260
2452015.0084722     0.000
2452045.0084722    -0.020
2452076.0084722    -0.200
2452106.0084722    -0.250
2452137.0084722    -0.070
2452168.0084722    -0.650
2452198.0084722    -0.240
2452229.0084722     0.630
2452259.0084722    -0.830
2452290.0084722     0.440
2452321.0084722     1.100
2452349.0084722     0.690
2452380.0084722     1.180
2452410.0084722    -0.220
2452441.0084722     0.380
2452471.0084722     0.620
2452502.0084722     0.380
2452533.0084722    -0.700
2452563.0084722    -2.280
2452594.0084722    -0.180
2452624.0084722    -0.940
2452655.0084722     0.160
2452686.0084722     0.620
2452714.0084722     0.320
2452745.0084722    -0.180
2452775.0084722     0.010
2452806.0084722    -0.070
2452836.0084722     0.130
2452867.0084722    -0.070
2452898.0084722     0.010
2452928.0084722    -1.260
2452959.0084722     0.860
2452989.0084722     0.640
2453020.0084722    -0.290
2453051.0084722    -0.140
2453080.0084722     1.020
2453111.0084722     1.150
2453141.0084722     0.190
2453172.0084722    -0.890
2453202.0084722     1.130
2453233.0084722    -0.480
2453264.0084722     0.380
2453294.0084722    -1.100
2453325.0084722     0.730
2453355.0084722     1.210
2453386.0084722     1.520
2453417.0084722    -0.060
2453445.0084722    -1.830
2453476.0084722    -0.300
2453506.0084722    -1.250
2453537.0084722    -0.050
2453567.0084722    -0.510
2453598.0084722     0.370
2453629.0084722     0.630
2453659.0084722    -0.980
2453690.0084722    -0.310
2453720.0084722    -0.440
2453751.0084722     1.265
2453782.0084722    -0.511
2453810.0084722    -1.278
2453841.0084722     1.235
2453871.0084722    -1.144
2453902.0084722     0.841
2453932.0084722     0.902
2453963.0084722    -1.726
2453994.0084722    -1.622
2454024.0084722    -2.244
2454055.0084722     0.437
2454085.0084722     1.337
2454116.0084722     0.223
2454147.0084722    -0.470
2454175.0084722     1.442
2454206.0084722     0.169
2454236.0084722     0.664
2454267.0084722    -1.306
2454297.0084722    -0.579
2454328.0084722    -0.139
2454359.0084722     0.721
2454389.0084722     0.447
2454420.0084722     0.576
2454450.0084722     0.344
2454481.0084722     0.890
2454512.0084722     0.735
2454541.0084722     0.076
2454572.0084722    -1.065
2454602.0084722    -1.728
2454633.0084722    -1.389
2454663.0084722    -1.274
2454694.0084722    -1.160
2454725.0084722     1.017
2454755.0084722    -0.043
2454786.0084722    -0.320
2454816.0084722    -0.277
2454847.0084722    -0.007
2454878.0084722     0.057
2454906.0084722     0.572
2454937.0084722    -0.204
2454967.0084722     1.683
2454998.0084722    -1.207
2455028.0084722    -2.153
2455059.0084722    -0.194
2455090.0084722     1.509
2455120.0084722    -1.032
2455151.0084722    -0.025
2455181.0084722    -1.926
2455212.0084722    -1.109
2455243.0084722    -1.984
2455271.0084722    -0.883
2455302.0084722    -0.720
2455332.0084722    -1.487
2455363.0084722    -0.816
2455393.0084722    -0.425
2455424.0084722    -1.223
2455455.0084722    -0.795
2455485.0084722    -0.928
2455516.0084722    -1.616
2455546.0084722    -1.847
2455577.0084722    -0.877
2455608.0084722     0.701
2455636.0084722     0.613
2455667.0084722     2.478
2455697.0084722    -0.062
2455728.0084722    -1.280
2455758.0084722    -1.512
2455789.0084722    -1.347
2455820.0084722     0.536
2455850.0084722     0.394
2455881.0084722     1.360
2455911.0084722     2.521
2455942.0084722     1.174
2455973.0084722     0.420
2456002.0084722     1.266
2456033.0084722     0.471
2456063.0084722    -0.907
2456094.0084722    -2.531
2456124.0084722    -1.321
2456155.0084722    -0.983
2456186.0084722    -0.586
2456216.0084722    -2.062
2456247.0084722    -0.578
2456277.0084722     0.171
2456308.0084722     0.345
2456339.0084722    -0.453
2456367.0084722    -1.612
2456398.0084722     0.687
2456428.0084722     0.569
2456459.0084722     0.521
2456489.0084722     0.672
2456520.0084722     0.970
2456551.0084722     0.241
2456581.0084722    -1.280
2456612.0084722     0.901
2456642.0084722     0.946
2456673.0084722     0.290
2456704.0084722     1.335
2456732.0084722     0.798
2456763.0084722     0.305
2456793.0084722    -0.922
2456824.0084722    -0.970
2456854.0084722     0.175
2456885.0084722    -1.681
2456916.0084722     1.616
2456946.0084722    -1.271
2456977.0084722     0.678
2457007.0084722     1.857
2457038.0084722     1.789
2457069.0084722     1.323
2457097.0084722     1.450
2457128.0084722     0.725
2457158.0084722     0.146
2457189.0084722    -0.067
2457219.0084722    -3.179
2457250.0084722    -0.760
2457281.0084722    -0.648
2457311.0084722     0.437
2457342.0084722     1.744
2457372.0084722     2.244
2457403.0084722     0.117
2457434.0084722     1.580
2457463.0084722     0.734
2457494.0084722     0.375
2457524.0084722    -0.774
2457555.0084722    -0.433
2457585.0084722    -1.760
2457616.0084722    -1.645
2457647.0084722     0.611
2457677.0084722     0.411
2457708.0084722    -0.164
2457738.0084722     0.478
2457769.0084722     0.478
2457800.0084722     1.005
2457828.0084722     0.737
2457859.0084722     1.732
2457889.0084722    -1.911
2457920.0084722     0.045
2457950.0084722     1.256
2457981.0084722    -1.098
2458012.0084722    -0.613
2458042.0084722     0.186
2458073.0084722    -0.005
2458103.0084722     0.882
2458134.0084722     1.442
2458165.0084722     1.578
2458193.0084722    -0.927
2458224.0084722     1.241
2458254.0084722     2.121
2458285.0084722     1.088
2458315.0084722     1.389
2458346.0084722     1.967
2458377.0084722     1.674
2458407.0084722     0.935
2458438.0084722    -0.111
2458468.0084722     0.612
2458499.0084722     0.592
2458530.0084722     0.291
