30696 2452248.0000000  307.510 35.910 1018.130
30696 2452248.2500000  311.370 36.680 1015.360
30696 2452248.5000000  315.760 38.280 1014.980
30696 2452248.7500000  318.250 39.240 1012.700
30696 2452249.0000000  322.050 40.690 1011.610
30696 2452249.2500000  325.570 43.200 1006.960
30696 2452249.5000000  326.290 46.470 1002.910
30696 2452249.7500000  330.110 49.060 998.470
30696 2452250.0000000  334.600 52.580 998.340
30696 2452250.2500000  339.580 56.430 997.020
30696 2452250.5000000  342.620 59.880 995.270
30696 2452250.7500000  343.170 62.950 990.920
