 8343 2451980.5000000  263.170 36.990 1006.520
 8343 2451980.7500000  264.670 38.750 1006.140
 8343 2451981.0000000  266.210 42.010 1002.840
 8343 2451981.2500000  267.510 44.050 999.680
 8343 2451981.5000000  269.580 45.840 996.770
 8343 2451981.7500000  271.570 46.640 993.710
 8343 2451982.0000000  273.610 46.680 991.380
 8343 2451982.2500000  276.400 47.040 989.960
 8343 2451982.5000000  279.220 47.790 990.250
 8343 2451982.7500000  281.250 48.470 989.800
 8343 2451983.0000000  284.780 48.320 990.620
