 4296 2451945.0000000  313.520 40.630 1012.460
 4296 2451945.2500000  319.620 40.770 1007.060
 4296 2451945.5000000  327.000 41.950 1000.010
 4296 2451945.7500000  333.930 44.120 988.450
 4296 2451946.0000000  338.070 47.540 977.800
 4296 2451946.2500000  341.770 49.640 970.360
 4296 2451946.5000000  344.850 51.550 965.530
 4296 2451946.7500000  347.180 52.760 963.660
 4296 2451947.0000000  349.460 54.050 967.320
 4296 2451947.2500000  352.360 55.380 971.120
 4296 2451947.5000000  355.880 56.480 976.640
 4296 2451954.2500000  261.200 79.820 997.400
 4296 2451954.5000000  265.250 77.430 999.470
 4296 2451954.7500000  270.980 74.920 1000.330
 4296 2451955.0000000  272.650 72.990 1001.290
 4296 2451955.2500000  273.540 70.540 1001.970
