27570 2452207.0000000  322.630 24.760 1017.950
27570 2452207.2500000  323.680 25.010 1016.180
27570 2452207.5000000  323.940 25.600 1017.330
27570 2452207.7500000  324.680 25.650 1015.670
27570 2452208.0000000  324.160 25.710 1016.870
27570 2452208.2500000  324.610 25.570 1014.980
27570 2452208.5000000  324.970 25.560 1015.900
27570 2452208.7500000  325.140 25.820 1014.070
27570 2452209.0000000  325.240 26.070 1014.840
27570 2452209.2500000  325.300 26.030 1012.810
27570 2452209.5000000  324.560 25.710 1014.440
27570 2452209.7500000  324.280 25.940 1013.410
27570 2452210.0000000  325.650 27.270 1014.890
27570 2452210.2500000  323.890 27.560 1013.730
27570 2452210.5000000  323.030 27.410 1015.350
27570 2452210.7500000  321.590 27.160 1014.310
27570 2452211.0000000  320.240 27.560 1015.800
27570 2452211.2500000  319.000 27.450 1014.870
27570 2452211.5000000  318.240 27.180 1015.900
27570 2452211.7500000  317.660 27.330 1014.740
27570 2452212.0000000  316.930 27.310 1016.300
27570 2452212.2500000  316.040 27.470 1014.680
27570 2452212.5000000  315.080 28.360 1015.970
27570 2452212.7500000  314.190 29.400 1015.500
27570 2452213.0000000  313.810 31.600 1015.910
