19982 2452162.0000000  271.190 41.560 1012.330
19982 2452162.2500000  273.740 43.010 1010.890
19982 2452162.5000000  276.240 46.030 1006.210
19982 2452162.7500000  278.370 48.820 1001.070
19982 2452163.0000000  281.040 51.420 996.990
19982 2452163.2500000  283.330 53.670 992.720
19982 2452163.5000000  283.970 55.010 991.360
19982 2452163.7500000  284.880 55.610 990.770
19982 2452164.0000000  287.520 56.080 991.130
19982 2452164.2500000  300.080 57.640 993.440
19982 2452164.5000000  301.760 59.060 990.250
19982 2452164.7500000  303.930 60.690 986.820
19982 2452165.0000000  307.380 66.960 988.680
19982 2452165.2500000  306.100 69.930 986.630
19982 2452165.5000000  304.350 74.090 989.030
19982 2452165.7500000  298.290 76.770 991.930
19982 2452166.0000000  292.860 76.980 998.800
