 1787 2451907.0000000  260.900 45.650 1015.150
 1787 2451907.2500000  263.550 43.540 1018.560
 1787 2451907.5000000  265.940 41.890 1019.330
 1787 2451907.7500000  269.250 39.320 1018.570
 1787 2451908.0000000  272.090 38.680 1016.620
 1787 2451908.2500000  277.770 37.160 1013.070
 1787 2451908.5000000  283.650 32.870 1010.700
 1787 2451908.7500000  285.290 35.530 1007.460
 1787 2451909.0000000  286.960 37.680 1003.380
 1787 2451909.2500000  287.820 39.850 997.840
 1787 2451909.5000000  288.550 41.500 995.740
 1787 2451909.7500000  289.080 42.990 993.050
 1787 2451910.0000000  289.990 43.990 991.380
 1787 2451910.2500000  291.650 45.010 991.090
 1787 2451910.5000000  293.910 46.400 991.700
 1787 2451910.7500000  296.180 46.980 992.140
 1787 2451911.0000000  304.260 49.790 992.930
 1787 2451911.2500000  305.780 50.560 989.300
 1787 2451911.5000000  309.730 51.520 988.350
