17462 2452129.0000000  359.470 22.120 1004.850
17462 2452129.2500000  357.330 21.060 1000.180
17462 2452129.5000000  356.200 21.120 1002.330
17462 2452129.7500000  355.090 21.660 1003.130
17462 2452130.0000000  354.040 22.250 1004.360
17462 2452130.2500000  352.270 21.970 1001.450
17462 2452130.5000000  351.000 22.350 1004.210
17462 2452130.7500000  350.990 23.270 1005.510
17462 2452131.0000000  350.500 23.850 1006.570
17462 2452131.2500000  349.860 23.500 1004.380
17462 2452131.5000000  349.280 23.290 1007.880
17462 2452131.7500000  348.990 23.180 1009.250
17462 2452132.0000000  348.570 23.230 1010.440
17462 2452132.2500000  346.910 22.550 1007.640
17462 2452132.5000000  346.570 22.400 1011.670
17462 2452132.7500000  347.890 23.140 1012.190
17462 2452133.0000000  348.460 23.560 1013.220
