21194 2452179.0000000  289.530 46.810 1010.460
21194 2452179.2500000  290.600 45.910 1009.340
21194 2452179.5000000  291.840 46.330 1008.360
21194 2452179.7500000  300.000 47.190 1007.500
21194 2452180.0000000  302.270 47.010 1005.730
21194 2452180.2500000  304.480 46.580 1003.980
21194 2452180.5000000  309.270 46.690 1002.670
21194 2452180.7500000  313.570 47.040 998.200
21194 2452181.0000000  319.160 48.420 994.010
21194 2452181.2500000  323.390 49.450 987.370
21194 2452181.5000000  327.620 50.100 983.240
21194 2452181.7500000  332.630 50.970 978.620
21194 2452182.0000000  336.570 53.040 975.930
21194 2452182.2500000  337.820 55.380 970.850
21194 2452182.5000000  337.240 57.050 967.090
21194 2452182.7500000  335.260 57.840 961.320
21194 2452183.0000000  333.700 57.580 959.410
21194 2452183.2500000  333.620 56.870 959.000
21194 2452183.5000000  335.720 56.150 960.870
21194 2452183.7500000  339.240 56.230 962.520
21194 2452184.0000000  343.680 57.710 964.140
