31793 2452262.0000000  322.260 35.510 1002.830
31793 2452262.2500000  325.590 36.610 1001.230
31793 2452262.5000000  326.910 36.390 1001.770
31793 2452262.7500000  328.490 37.000 1000.400
31793 2452263.0000000  329.270 36.380 1001.050
31793 2452263.2500000  331.240 35.410 999.270
31793 2452263.5000000  332.420 35.090 1000.430
31793 2452263.7500000  333.440 34.980 999.180
31793 2452264.0000000  334.130 35.050 999.530
31793 2452264.2500000  334.880 34.850 997.290
31793 2452264.5000000  335.020 34.540 997.440
31793 2452264.7500000  336.210 34.600 995.660
31793 2452265.0000000  336.530 35.330 996.780
31793 2452265.2500000  336.110 35.510 995.620
31793 2452265.5000000  335.520 35.650 996.270
31793 2452265.7500000  335.140 36.070 994.540
31793 2452266.0000000  334.550 36.070 995.900
31793 2452266.2500000  334.130 36.040 995.250
31793 2452266.5000000  333.640 35.660 997.310
31793 2452266.7500000  333.330 35.040 997.130
31793 2452267.0000000  333.920 34.150 1000.110
31793 2452267.2500000  335.310 33.630 1001.400
31793 2452267.5000000  339.080 33.620 1004.620
31793 2452267.7500000  343.700 34.350 1004.640
31793 2452268.0000000  345.520 34.160 1007.710
31793 2452268.2500000  348.690 34.300 1008.460
31793 2452268.5000000  350.640 34.750 1011.000
31793 2452268.7500000  351.260 34.660 1012.060
31793 2452269.0000000  351.780 34.520 1015.290
