21500 2452183.2500000  345.330 55.910 971.380
21500 2452183.5000000  345.930 57.880 968.080
21500 2452183.7500000  346.050 59.140 963.770
21500 2452184.0000000  346.340 60.040 962.900
21500 2452184.2500000  346.290 60.480 960.630
21500 2452184.5000000  347.170 60.250 962.180
21500 2452184.7500000  349.730 60.190 964.540
21500 2452185.0000000  352.540 60.960 967.170
21500 2452185.2500000  354.650 61.730 969.910
21500 2452185.5000000  357.280 62.300 973.100
21500 2452185.7500000  359.570 62.750 974.870
