 6052 2451953.7500000  260.180 50.650 1019.820
 6052 2451954.0000000  265.300 51.110 1019.900
 6052 2451954.2500000  269.370 50.460 1018.860
 6052 2451954.5000000  272.520 49.350 1017.880
 6052 2451954.7500000  274.980 48.480 1015.300
 6052 2451955.0000000  279.410 48.220 1012.540
 6052 2451955.2500000  283.710 48.420 1008.230
 6052 2451955.5000000  287.620 47.940 1005.850
 6052 2451955.7500000  293.410 46.340 1000.340
 6052 2451956.0000000  298.390 46.280 992.860
 6052 2451956.2500000  303.530 47.200 982.740
 6052 2451956.5000000  306.530 48.420 978.530
 6052 2451956.7500000  309.780 50.160 971.480
 6052 2451957.0000000  311.810 52.190 969.350
 6052 2451957.2500000  313.500 53.880 969.230
 6052 2451957.5000000  316.020 56.510 974.940
 6052 2451957.7500000  317.920 57.920 981.010
 6052 2451958.0000000  321.180 60.380 986.020
 6052 2451958.2500000  322.830 63.470 986.670
 6052 2451958.5000000  323.390 64.730 986.720
 6052 2451958.7500000  323.520 66.370 984.990
