14214 2452081.5000000  296.970 81.390 995.720
14214 2452081.7500000  307.210 82.210 995.450
14214 2452082.0000000  321.570 82.940 996.200
14214 2452082.2500000  330.080 82.760 997.000
14214 2452082.5000000  334.040 82.540 999.720
14214 2452082.7500000  336.680 81.830 1001.580
14214 2452083.0000000  337.020 84.990 1003.270
14214 2452083.2500000  336.490 85.390 1003.780
14214 2452083.5000000  339.380 85.970 1004.040
14214 2452083.7500000  345.050 86.800 1005.500
14214 2452084.0000000  358.340 87.640 1006.730
