10452 2452005.7500000  270.820 42.670 1009.430
10452 2452006.0000000  275.080 43.370 1010.310
10452 2452006.2500000  279.120 43.420 1010.210
10452 2452006.5000000  283.720 42.140 1010.900
10452 2452006.7500000  292.680 40.200 1009.740
10452 2452007.0000000  297.550 39.430 1006.090
10452 2452007.2500000  302.240 38.970 1001.570
10452 2452007.5000000  307.000 39.390 997.280
10452 2452007.7500000  309.720 40.460 989.630
10452 2452008.0000000  310.470 40.850 987.290
10452 2452008.2500000  310.750 40.160 986.180
10452 2452008.5000000  312.330 40.090 985.820
10452 2452008.7500000  313.820 41.090 982.340
10452 2452009.0000000  314.580 42.290 983.040
10452 2452009.2500000  315.230 43.530 982.960
10452 2452009.5000000  316.150 44.760 984.850
10452 2452009.7500000  316.990 46.690 985.250
10452 2452010.0000000  317.100 48.940 988.220
10452 2452010.2500000  317.460 51.110 988.870
10452 2452010.5000000  315.900 52.770 991.230
