24644 2452229.5000000  331.480 28.440 1016.750
24644 2452229.7500000  331.440 29.040 1014.760
24644 2452230.0000000  331.820 29.660 1016.210
24644 2452230.2500000  332.260 29.890 1013.920
24644 2452230.5000000  332.480 30.560 1013.760
24644 2452230.7500000  332.530 31.220 1011.100
24644 2452231.0000000  330.870 32.100 1011.170
24644 2452231.2500000  330.180 32.220 1007.950
24644 2452231.5000000  330.690 31.770 1008.640
24644 2452231.7500000  331.720 31.370 1006.970
24644 2452232.0000000  332.680 30.860 1009.030
24644 2452232.2500000  334.030 30.230 1007.850
24644 2452232.5000000  335.370 29.760 1010.460
24644 2452232.7500000  336.890 29.280 1009.050
24644 2452233.0000000  337.850 29.130 1011.600
24644 2452233.2500000  339.360 28.520 1010.650
24644 2452233.5000000  340.650 28.080 1012.340
24644 2452233.7500000  342.100 27.810 1011.020
24644 2452234.0000000  343.030 27.290 1012.470
24644 2452234.2500000  344.500 26.540 1010.640
