27693 2452208.5000000  292.260 48.100 996.710
27693 2452208.7500000  294.730 49.840 994.950
27693 2452209.0000000  296.870 53.170 993.340
27693 2452209.2500000  299.690 55.530 990.890
27693 2452209.5000000  301.880 57.380 990.090
27693 2452209.7500000  304.390 59.240 986.700
27693 2452210.0000000  305.830 60.530 986.640
27693 2452210.2500000  306.840 61.310 988.750
27693 2452210.5000000  307.770 62.690 992.110
27693 2452210.7500000  309.030 64.310 994.780
27693 2452211.0000000  310.580 65.120 997.920
27693 2452211.2500000  313.920 66.290 1000.290
27693 2452211.5000000  322.180 63.060 1001.980
27693 2452211.7500000  322.830 62.980 1000.240
27693 2452212.0000000  323.240 62.440 999.140
27693 2452212.2500000  325.410 61.710 998.790
27693 2452212.5000000  333.840 61.130 998.390
