28490 2452219.0000000  324.490 28.510 1012.950
28490 2452219.2500000  325.290 28.480 1011.290
28490 2452219.5000000  325.470 28.810 1012.110
28490 2452219.7500000  327.150 27.580 1011.030
28490 2452220.0000000  328.830 27.290 1011.670
28490 2452220.2500000  329.450 26.970 1009.510
28490 2452220.5000000  329.380 26.940 1010.230
28490 2452220.7500000  328.930 27.320 1008.940
28490 2452221.0000000  328.110 27.330 1010.570
28490 2452221.2500000  328.330 27.520 1008.660
28490 2452221.5000000  327.830 27.840 1009.290
28490 2452221.7500000  328.440 28.820 1008.000
28490 2452222.0000000  328.430 29.450 1009.500
28490 2452222.2500000  329.640 30.720 1007.930
28490 2452222.5000000  330.130 31.890 1009.800
28490 2452222.7500000  329.880 33.350 1008.490
28490 2452223.0000000  329.560 34.580 1010.330
28490 2452223.2500000  329.310 35.380 1010.850
28490 2452223.5000000  328.370 36.370 1014.380
28490 2452223.7500000  328.040 37.050 1015.210
28490 2452224.0000000  327.970 37.070 1017.630
28490 2452224.2500000  327.550 37.420 1018.300
28490 2452224.5000000  327.080 37.740 1020.150
28490 2452224.7500000  326.410 38.270 1020.390
28490 2452225.0000000  325.600 38.960 1022.600
28490 2452225.2500000  324.810 39.670 1022.920
