30324 2452243.0000000  297.950 75.140 994.650
30324 2452243.2500000  291.500 75.300 993.410
30324 2452243.5000000  285.380 74.190 995.500
30324 2452243.7500000  283.210 72.990 998.430
30324 2452244.0000000  279.680 71.810 1000.600
30324 2452244.2500000  276.750 70.700 1002.150
30324 2452244.5000000  280.880 67.370 1004.100
30324 2452244.7500000  282.430 66.000 1003.060
30324 2452245.0000000  284.660 64.860 1001.930
30324 2452245.2500000  288.920 63.980 1000.230
30324 2452245.5000000  294.530 63.400 998.390
30324 2452245.7500000  297.920 63.050 996.100
30324 2452246.0000000  302.770 63.540 993.220
30324 2452246.2500000  303.840 63.590 991.820
30324 2452246.5000000  304.340 63.870 991.930
30324 2452246.7500000  304.070 64.010 993.150
30324 2452247.0000000  304.430 63.400 994.540
30324 2452247.2500000  305.760 62.600 996.480
30324 2452247.5000000  307.030 61.780 997.810
30324 2452247.7500000  309.000 60.540 998.410
30324 2452248.0000000  314.790 59.920 996.430
30324 2452248.2500000  318.410 60.870 993.020
30324 2452248.5000000  320.380 61.630 991.050
