18218 2452137.2500000  320.200 51.660 1012.960
18218 2452137.5000000  323.200 51.390 1013.950
18218 2452137.7500000  326.710 50.680 1011.800
18218 2452138.0000000  329.930 50.230 1011.070
18218 2452138.2500000  333.550 49.130 1008.730
18218 2452138.5000000  339.730 47.470 1006.910
18218 2452138.7500000  343.810 47.290 1002.130
18218 2452139.0000000  346.490 47.900 1000.710
18218 2452139.2500000  348.020 48.190 998.980
18218 2452139.5000000  349.170 48.090 999.740
18218 2452139.7500000  350.450 47.960 998.680
18218 2452140.0000000  351.850 48.220 999.950
18218 2452140.2500000  353.500 48.920 1000.130
18218 2452140.5000000  354.750 49.950 1000.870
18218 2452140.7500000  356.120 51.290 1000.160
18218 2452141.0000000  356.420 54.760 999.400
18218 2452141.2500000  354.820 58.010 995.900
18218 2452141.5000000  352.570 60.160 991.600
18218 2452141.7500000  350.160 61.860 987.550
18218 2452142.0000000  347.080 63.080 986.610
18218 2452142.2500000  344.150 64.090 987.660
18218 2452142.5000000  343.140 65.630 988.750
18218 2452142.7500000  341.280 66.400 989.630
