22122 2452143.5000000  295.480 76.770 1006.810
22122 2452143.7500000  287.650 77.500 1006.650
22122 2452144.0000000  275.160 77.100 1007.350
22122 2452144.2500000  271.680 75.980 1006.850
22122 2452144.5000000  269.240 75.170 1004.950
22122 2452144.7500000  269.650 73.320 1005.020
22122 2452145.0000000  272.980 71.620 1006.280
22122 2452145.2500000  280.820 70.570 1006.510
22122 2452145.5000000  297.920 69.570 1003.210
22122 2452145.7500000  297.490 70.340 1003.120
22122 2452146.0000000  297.620 69.160 1002.680
22122 2452146.2500000  297.410 71.120 1004.030
