18110 2452135.7500000  297.830 61.020 995.590
18110 2452136.0000000  295.890 62.860 992.880
18110 2452136.2500000  289.380 64.720 990.790
18110 2452136.5000000  289.710 64.670 989.870
18110 2452136.7500000  289.810 64.490 989.440
18110 2452137.0000000  289.950 64.290 990.490
18110 2452137.2500000  290.190 64.580 991.600
18110 2452137.5000000  290.600 64.730 994.460
18110 2452137.7500000  290.980 65.200 995.830
18110 2452138.0000000  290.750 65.360 997.510
18110 2452138.2500000  290.880 65.440 998.900
18110 2452138.5000000  291.790 65.200 1001.800
18110 2452138.7500000  286.000 70.100 1006.010
