13440 2452041.2500000  353.860 27.410 1008.810
13440 2452041.5000000  354.340 27.100 1011.690
13440 2452041.7500000  353.960 27.730 1012.250
13440 2452042.0000000  354.190 27.850 1011.830
13440 2452042.2500000  354.150 28.230 1008.010
13440 2452042.5000000  354.580 28.400 1010.490
13440 2452042.7500000  354.760 28.880 1011.250
13440 2452043.0000000  354.980 29.160 1010.060
13440 2452043.2500000  355.230 29.090 1006.250
13440 2452043.5000000  356.100 29.260 1008.810
13440 2452043.7500000  355.840 29.090 1009.860
13440 2452044.0000000  355.160 29.210 1008.490
13440 2452044.2500000  354.700 28.790 1004.860
13440 2452044.5000000  355.590 28.690 1007.900
13440 2452044.7500000  354.970 28.460 1008.730
13440 2452045.0000000  354.870 28.100 1008.490
13440 2452045.2500000  354.650 28.200 1005.180
13440 2452045.5000000  355.130 28.430 1007.990
13440 2452045.7500000  355.170 28.420 1008.880
13440 2452046.0000000  355.280 28.720 1009.160
13440 2452046.2500000  355.480 28.420 1006.500
