19274 2452111.0000000  267.160 57.600 1006.780
19274 2452111.2500000  269.680 57.240 1005.270
19274 2452111.5000000  275.390 56.430 1004.100
19274 2452111.7500000  279.150 56.820 1002.560
19274 2452112.0000000  282.740 56.600 1001.010
19274 2452112.2500000  285.320 55.850 1000.760
19274 2452112.5000000  285.280 55.380 1001.430
19274 2452112.7500000  284.400 55.640 1001.640
19274 2452113.0000000  284.210 55.610 1002.290
19274 2452113.2500000  286.720 54.480 1001.820
19274 2452113.5000000  289.340 54.570 1001.610
19274 2452113.7500000  290.800 54.720 1001.770
19274 2452114.0000000  292.520 54.780 1003.090
19274 2452114.2500000  293.720 54.440 1002.730
19274 2452114.5000000  295.280 53.170 1002.410
