10037 2452000.7500000  340.370 46.230 1005.430
10037 2452001.0000000  342.120 46.950 1002.650
10037 2452001.2500000  343.880 49.690 998.320
10037 2452001.5000000  346.060 51.860 997.120
10037 2452001.7500000  347.530 53.820 990.910
10037 2452002.0000000  348.850 56.130 988.370
10037 2452002.2500000  349.670 58.220 984.110
10037 2452002.5000000  350.710 59.960 981.930
10037 2452002.7500000  351.680 61.270 977.800
10037 2452003.0000000  352.540 62.130 976.680
10037 2452003.2500000  353.650 62.920 976.860
10037 2452003.5000000  353.410 62.880 979.530
10037 2452003.7500000  353.930 62.120 981.760
10037 2452004.0000000  355.450 62.700 983.400
10037 2452004.2500000  356.700 63.150 984.690
10037 2452004.5000000  357.790 63.180 986.580
10037 2452004.7500000  359.470 63.060 987.200
