26939 2452265.5000000  260.880 43.380 1004.760
26939 2452265.7500000  263.690 43.300 1006.200
26939 2452266.0000000  265.820 45.390 1005.270
26939 2452266.2500000  267.290 45.360 1001.360
26939 2452266.5000000  268.480 46.680 1000.030
26939 2452266.7500000  271.000 47.560 1000.610
26939 2452267.0000000  273.140 48.090 1000.200
26939 2452267.2500000  274.580 48.300 998.820
26939 2452267.5000000  275.700 48.370 999.900
26939 2452267.7500000  275.520 47.310 1000.320
26939 2452268.0000000  276.700 46.880 1000.940
26939 2452268.2500000  277.970 46.640 1001.340
26939 2452268.5000000  279.330 46.670 1003.960
26939 2452268.7500000  280.840 47.050 1004.770
