21820 2452140.2500000  269.870 40.320 1009.680
21820 2452140.5000000  271.860 39.780 1008.040
21820 2452140.7500000  273.970 41.570 1007.640
21820 2452141.0000000  275.340 42.320 1007.690
21820 2452141.2500000  276.950 42.240 1008.010
21820 2452141.5000000  278.200 42.540 1008.730
21820 2452141.7500000  279.270 43.480 1009.590
21820 2452142.0000000  280.150 43.920 1009.880
21820 2452142.2500000  281.710 44.130 1010.860
21820 2452142.5000000  283.230 44.540 1011.180
21820 2452142.7500000  283.300 45.370 1011.870
21820 2452143.0000000  284.220 46.440 1012.550
