28594 2452220.2500000  279.990 58.410 1001.710
28594 2452220.5000000  283.500 63.670 994.300
28594 2452220.7500000  284.130 65.640 991.290
28594 2452221.0000000  284.770 66.810 990.330
28594 2452221.2500000  284.900 67.630 990.320
28594 2452221.5000000  284.560 67.600 990.770
28594 2452221.7500000  285.370 67.410 989.390
28594 2452222.0000000  288.340 66.570 985.680
28594 2452222.2500000  289.290 66.570 981.490
28594 2452222.5000000  288.420 66.900 980.010
28594 2452222.7500000  289.590 67.030 979.790
