22750 2452150.5000000  349.480 65.060 1001.430
22750 2452150.7500000  351.870 66.070 1001.760
22750 2452151.0000000  353.140 68.540 1003.180
22750 2452151.2500000  353.220 68.040 1004.320
22750 2452151.5000000  352.810 70.480 1006.960
22750 2452151.7500000  351.980 71.550 1006.250
22750 2452152.0000000  350.490 72.760 1007.190
22750 2452152.2500000  349.980 73.140 1008.040
22750 2452152.5000000  349.370 72.770 1009.410
22750 2452152.7500000  348.230 73.870 1007.850
22750 2452153.0000000  348.500 75.060 1009.150
22750 2452153.2500000  349.220 75.250 1007.480
