11606 2452019.5000000  290.990 57.180 1008.790
11606 2452019.7500000  292.370 55.830 1008.670
11606 2452020.0000000  296.270 55.560 1008.740
11606 2452020.2500000  299.310 54.750 1009.370
11606 2452020.5000000  303.100 54.140 1011.980
11606 2452020.7500000  306.730 53.770 1012.600
11606 2452021.0000000  310.410 53.560 1012.200
11606 2452021.2500000  314.480 52.710 1009.080
11606 2452021.5000000  319.210 53.130 1006.370
11606 2452021.7500000  322.450 52.550 1002.260
11606 2452022.0000000  326.000 51.950 998.810
11606 2452022.2500000  328.570 51.670 994.800
11606 2452022.5000000  331.080 51.340 993.330
11606 2452022.7500000  333.620 50.790 989.980
11606 2452023.0000000  334.900 50.380 990.170
11606 2452023.2500000  336.930 49.690 991.250
11606 2452023.5000000  340.240 49.990 991.910
11606 2452023.7500000  342.610 49.530 991.800
11606 2452024.0000000  345.560 48.060 995.870
11606 2452024.2500000  349.130 48.870 996.430
11606 2452024.5000000  351.790 49.890 997.650
11606 2452024.7500000  358.800 55.500 999.290
11606 2452025.0000000  358.640 56.180 1001.410
