22635 2452199.0000000  294.200 67.880 991.120
22635 2452199.2500000  293.930 68.420 992.120
22635 2452199.5000000  291.300 70.870 994.300
22635 2452199.7500000  289.860 71.780 996.790
22635 2452200.0000000  288.500 71.680 996.940
22635 2452200.2500000  287.990 72.730 996.260
22635 2452200.5000000  286.920 74.740 995.900
22635 2452200.7500000  285.160 76.280 996.850
22635 2452201.0000000  283.610 77.120 1000.280
22635 2452201.2500000  286.160 78.710 1004.530
22635 2452201.5000000  289.870 79.880 1007.740
22635 2452201.7500000  292.440 79.490 1010.850
22635 2452202.0000000  297.820 80.050 1014.170
22635 2452202.2500000  295.690 77.970 1019.680
