16595 2452078.7500000  301.030 55.790 1003.660
16595 2452079.0000000  302.850 55.510 1003.310
16595 2452079.2500000  304.730 54.930 1002.400
16595 2452079.5000000  307.780 56.090 1002.670
16595 2452079.7500000  309.020 57.000 1000.500
16595 2452080.0000000  310.630 57.760 999.740
16595 2452080.2500000  312.470 58.220 999.450
16595 2452080.5000000  314.670 58.400 1001.000
16595 2452080.7500000  316.000 58.690 1002.140
16595 2452081.0000000  316.940 59.380 1004.560
16595 2452081.2500000  319.030 60.390 1006.700
16595 2452081.5000000  321.610 61.680 1009.030
16595 2452081.7500000  321.600 62.230 1010.640
16595 2452082.0000000  322.600 62.370 1010.460
