11950 2452050.0000000  261.490 45.060 1001.640
11950 2452050.2500000  262.400 42.430 1001.080
11950 2452050.5000000  264.420 39.900 998.680
11950 2452050.7500000  267.760 41.320 997.360
11950 2452051.0000000  269.640 43.430 996.630
11950 2452051.2500000  270.200 46.130 995.720
11950 2452051.5000000  271.080 47.550 995.200
11950 2452051.7500000  270.500 49.060 991.870
11950 2452052.0000000  269.750 49.990 990.480
11950 2452052.2500000  268.450 49.570 994.120
11950 2452052.5000000  268.210 48.630 998.840
11950 2452052.7500000  268.180 47.040 1000.420
11950 2452053.0000000  267.860 45.270 1001.500
11950 2452053.2500000  268.600 44.450 1002.850
11950 2452053.5000000  268.710 43.150 1004.800
11950 2452053.7500000  269.600 41.930 1005.710
11950 2452054.0000000  270.860 40.820 1007.070
11950 2452054.2500000  271.180 40.990 1007.570
11950 2452054.5000000  273.420 41.230 1009.060
11950 2452054.7500000  270.970 41.620 1009.480
11950 2452055.0000000  270.860 41.890 1009.800
11950 2452055.2500000  270.490 44.410 1009.600
11950 2452055.5000000  268.960 44.250 1008.640
11950 2452055.7500000  266.790 44.560 1007.760
11950 2452056.0000000  267.530 42.290 1005.950
11950 2452056.2500000  270.100 40.950 1005.100
11950 2452056.5000000  273.100 41.420 1004.390
11950 2452056.7500000  274.070 42.100 1003.260
11950 2452057.0000000  275.060 42.820 1003.530
11950 2452057.2500000  276.320 43.200 1004.210
11950 2452057.5000000  277.530 43.800 1004.770
11950 2452057.7500000  279.250 45.830 1004.190
11950 2452058.0000000  280.540 47.560 1004.710
