21366 2452181.5000000  292.110 37.360 1012.260
21366 2452181.7500000  291.960 36.550 1011.630
21366 2452182.0000000  292.460 36.770 1011.630
21366 2452182.2500000  293.080 36.580 1010.460
21366 2452182.5000000  292.220 37.670 1010.680
21366 2452182.7500000  289.500 36.370 1009.650
21366 2452183.0000000  289.350 35.490 1008.180
21366 2452183.2500000  291.830 34.930 1006.430
21366 2452183.5000000  292.850 36.620 1004.910
21366 2452183.7500000  293.720 38.000 1003.090
21366 2452184.0000000  294.960 39.580 1001.460
21366 2452184.2500000  296.370 40.840 1000.730
21366 2452184.5000000  299.320 42.500 1000.420
21366 2452184.7500000  305.840 44.060 1002.270
21366 2452185.0000000  311.210 45.420 1002.700
21366 2452185.2500000  315.070 46.780 999.500
21366 2452185.5000000  318.380 47.920 997.870
21366 2452185.7500000  321.820 48.920 993.260
21366 2452186.0000000  325.570 49.940 990.530
21366 2452186.2500000  328.970 50.960 986.970
21366 2452186.5000000  331.510 52.310 984.530
21366 2452186.7500000  332.690 54.160 977.890
21366 2452187.0000000  331.790 55.390 972.100
21366 2452187.2500000  330.470 55.480 966.620
21366 2452187.5000000  330.870 54.340 965.570
21366 2452187.7500000  333.290 53.260 965.920
21366 2452188.0000000  335.940 52.760 967.890
21366 2452188.2500000  338.680 52.400 968.570
21366 2452188.5000000  341.700 52.580 970.480
21366 2452188.7500000  344.550 53.610 970.940
21366 2452189.0000000  346.050 55.220 971.970
21366 2452189.2500000  346.540 56.890 971.520
21366 2452189.5000000  346.010 58.150 972.020
21366 2452189.7500000  345.220 58.700 973.390
21366 2452190.0000000  344.000 58.550 977.170
21366 2452190.2500000  344.250 57.400 982.000
21366 2452190.5000000  346.880 55.760 985.700
21366 2452190.7500000  348.350 53.920 988.690
21366 2452191.0000000  350.460 51.930 993.630
21366 2452191.2500000  352.650 50.580 998.690
21366 2452191.5000000  353.590 48.750 1004.590
