 3667 2451935.0000000  286.670 35.450 1012.660
 3667 2451935.2500000  289.510 35.100 1008.420
 3667 2451935.5000000  291.650 35.480 1003.690
 3667 2451935.7500000  293.660 35.630 998.300
 3667 2451936.0000000  295.860 35.710 995.260
 3667 2451936.2500000  298.290 36.540 990.640
 3667 2451936.5000000  300.420 37.640 989.050
 3667 2451936.7500000  302.720 39.380 987.430
 3667 2451937.0000000  305.040 41.090 985.380
 3667 2451937.2500000  307.330 43.420 981.870
 3667 2451937.5000000  309.900 45.650 980.540
 3667 2451937.7500000  312.670 48.630 977.690
 3667 2451938.0000000  314.770 50.400 977.820
 3667 2451938.2500000  318.660 53.860 977.220
 3667 2451938.5000000  321.060 55.870 978.720
 3667 2451938.7500000  323.230 58.100 980.400
 3667 2451939.0000000  324.360 60.050 983.770
 3667 2451939.2500000  323.940 61.680 985.790
 3667 2451939.5000000  323.090 63.170 988.810
 3667 2451939.7500000  322.430 63.960 993.590
 3667 2451940.0000000  327.180 64.730 1000.620
 3667 2451940.2500000  329.150 65.070 1005.470
