19254 2452112.5000000  260.150 56.040 1003.360
19254 2452112.7500000  261.000 55.020 1004.330
19254 2452113.0000000  262.350 54.050 1004.950
19254 2452113.2500000  264.460 53.400 1005.070
19254 2452113.5000000  264.240 51.900 1003.310
19254 2452113.7500000  270.060 52.230 1002.820
19254 2452114.0000000  271.140 52.250 1002.360
19254 2452114.2500000  271.530 51.810 999.860
19254 2452114.5000000  274.810 51.280 998.550
19254 2452114.7500000  281.330 50.800 998.590
19254 2452115.0000000  292.380 51.420 996.930
19254 2452115.2500000  298.010 52.330 993.500
19254 2452115.5000000  302.260 53.200 993.280
19254 2452115.7500000  305.680 53.920 990.410
19254 2452116.0000000  306.880 55.140 989.200
