 6053 2451953.7500000  282.260 44.620 1024.960
 6053 2451954.0000000  290.500 44.690 1025.960
 6053 2451954.2500000  294.570 42.500 1021.870
 6053 2451954.5000000  299.200 42.180 1019.500
 6053 2451954.7500000  305.880 42.150 1013.330
 6053 2451955.0000000  310.030 42.640 1010.820
 6053 2451955.2500000  314.380 43.820 1006.870
 6053 2451955.5000000  318.530 45.330 1004.990
 6053 2451955.7500000  322.600 47.470 1005.000
 6053 2451956.0000000  326.090 52.610 1004.930
 6053 2451956.2500000  329.870 57.750 997.350
 6053 2451956.5000000  333.800 62.970 990.350
 6053 2451956.7500000  337.980 66.940 977.150
 6053 2451957.0000000  343.500 69.540 978.910
 6053 2451957.2500000  350.220 71.870 978.320
 6053 2451957.5000000  354.560 72.600 978.640
