12550 2452030.7500000  276.810 52.970 1003.980
12550 2452031.0000000  277.570 53.170 1003.990
12550 2452031.2500000  283.820 55.640 1002.750
12550 2452031.5000000  286.930 56.970 1004.480
12550 2452031.7500000  291.580 57.670 1005.450
12550 2452032.0000000  296.930 58.590 1006.230
12550 2452032.2500000  299.470 59.370 1006.790
12550 2452032.5000000  301.470 59.680 1009.390
12550 2452032.7500000  304.300 61.290 1008.960
12550 2452033.0000000  305.640 62.860 1009.430
12550 2452033.2500000  304.320 58.330 1006.470
12550 2452033.5000000  305.740 54.260 999.910
