13337 2452069.0000000  309.650 39.090 1007.700
13337 2452069.2500000  313.290 39.420 1007.460
13337 2452069.5000000  315.760 40.140 1007.770
13337 2452069.7500000  318.020 40.770 1005.790
13337 2452070.0000000  320.050 41.830 1006.810
13337 2452070.2500000  322.670 42.760 1005.950
13337 2452070.5000000  325.050 44.310 1005.910
13337 2452070.7500000  327.060 46.180 1002.650
13337 2452071.0000000  328.240 47.530 1002.850
13337 2452071.2500000  329.670 48.640 1002.750
13337 2452071.5000000  331.270 49.640 1004.360
13337 2452071.7500000  332.810 50.410 1004.980
13337 2452072.0000000  334.360 51.150 1006.440
13337 2452072.2500000  335.560 52.080 1006.500
13337 2452072.5000000  336.600 52.650 1007.010
13337 2452072.7500000  337.590 52.730 1006.590
13337 2452073.0000000  339.320 52.370 1008.470
13337 2452073.2500000  340.580 52.030 1009.570
13337 2452073.5000000  340.960 51.600 1010.650
13337 2452073.7500000  339.530 50.970 1009.430
