 5136 2451957.0000000  260.020 71.650 997.510
 5136 2451957.2500000  263.380 68.430 996.290
 5136 2451957.5000000  266.400 66.540 995.760
 5136 2451957.7500000  269.460 64.180 993.950
 5136 2451958.0000000  272.640 62.790 992.790
 5136 2451958.2500000  275.460 62.000 992.290
 5136 2451958.5000000  277.750 61.760 993.460
 5136 2451958.7500000  279.240 61.720 992.420
 5136 2451959.0000000  280.540 61.700 992.000
 5136 2451959.2500000  282.370 61.790 991.280
 5136 2451959.5000000  284.340 62.260 990.850
