17444 2452089.5000000  292.810 80.620 1014.920
17444 2452089.7500000  291.580 80.910 1013.490
17444 2452090.0000000  289.110 80.350 1012.370
17444 2452090.2500000  290.180 79.550 1010.820
17444 2452090.5000000  287.210 79.250 1009.520
17444 2452090.7500000  282.760 80.000 1008.920
17444 2452091.0000000  272.420 79.880 1007.310
17444 2452091.2500000  265.160 77.920 1004.870
17444 2452091.5000000  267.850 76.830 1003.920
17444 2452091.7500000  266.780 75.090 1002.620
17444 2452092.0000000  265.560 72.690 1000.870
17444 2452092.2500000  265.550 70.900 1000.780
17444 2452092.5000000  266.250 69.010 1000.580
17444 2452092.7500000  265.260 65.290 999.210
17444 2452093.0000000  266.320 64.310 996.890
17444 2452093.2500000  265.990 65.060 997.150
17444 2452093.5000000  265.300 63.790 998.320
17444 2452093.7500000  267.590 61.570 999.000
17444 2452094.0000000  269.050 60.290 997.670
17444 2452094.2500000  269.360 60.210 999.500
17444 2452094.5000000  269.100 59.350 1004.030
