16793 2452081.2500000  260.400 46.600 1021.030
16793 2452081.5000000  265.590 45.290 1019.720
16793 2452081.7500000  268.320 44.820 1020.400
16793 2452082.0000000  269.970 38.310 1016.760
16793 2452082.2500000  274.880 39.370 1015.110
16793 2452082.5000000  277.290 40.910 1012.380
16793 2452082.7500000  279.320 43.110 1009.930
16793 2452083.0000000  280.930 44.850 1008.180
16793 2452083.2500000  282.420 46.160 1008.350
16793 2452083.5000000  284.200 47.550 1008.530
16793 2452083.7500000  285.520 49.120 1009.220
16793 2452084.0000000  286.860 50.390 1010.210
