17732 2452130.5000000  267.260 54.860 1004.510
17732 2452130.7500000  270.470 53.680 1001.810
17732 2452131.0000000  270.700 53.450 998.740
17732 2452131.2500000  275.140 52.610 994.280
17732 2452131.5000000  281.620 52.230 991.100
17732 2452131.7500000  283.440 53.180 990.310
17732 2452132.0000000  286.730 53.680 990.110
17732 2452132.2500000  291.750 53.720 990.590
17732 2452132.5000000  297.540 53.040 992.230
17732 2452132.7500000  303.120 52.950 992.350
17732 2452133.0000000  308.800 53.790 993.290
17732 2452133.2500000  313.910 55.070 992.860
17732 2452133.5000000  318.220 55.950 992.500
17732 2452133.7500000  322.000 56.580 990.900
17732 2452134.0000000  325.920 57.310 990.790
17732 2452134.2500000  331.380 59.000 990.110
17732 2452134.5000000  334.140 59.430 989.130
17732 2452134.7500000  335.740 59.620 987.980
17732 2452135.0000000  336.980 59.810 988.480
17732 2452135.2500000  337.300 59.580 989.520
17732 2452135.5000000  338.230 59.370 990.580
17732 2452135.7500000  338.740 59.150 990.980
17732 2452136.0000000  340.830 59.630 992.820
17732 2452136.2500000  343.170 60.980 994.330
17732 2452136.5000000  344.130 61.780 996.580
17732 2452136.7500000  344.570 62.210 998.350
17732 2452137.0000000  345.180 62.500 1000.200
17732 2452137.2500000  346.210 63.060 1001.200
17732 2452137.5000000  348.040 63.950 1002.320
17732 2452137.7500000  352.130 67.730 1001.840
17732 2452138.0000000  353.490 68.410 1002.430
17732 2452138.2500000  354.320 68.390 1001.730
17732 2452138.5000000  356.220 67.800 1001.400
