22653 2452200.7500000  260.910 57.810 988.960
22653 2452201.0000000  262.090 58.420 986.830
22653 2452201.2500000  262.750 58.840 985.590
22653 2452201.5000000  262.810 58.980 987.360
22653 2452201.7500000  263.170 58.640 989.200
22653 2452202.0000000  263.850 58.020 991.710
22653 2452202.2500000  265.320 57.380 993.740
22653 2452202.5000000  267.570 57.040 995.950
22653 2452202.7500000  273.230 57.160 994.890
22653 2452203.0000000  275.630 57.500 994.020
22653 2452203.2500000  277.200 57.850 993.420
22653 2452203.5000000  277.830 58.480 994.540
22653 2452203.7500000  278.430 59.170 994.850
22653 2452204.0000000  279.110 59.650 995.700
22653 2452204.2500000  279.930 60.340 996.640
22653 2452204.5000000  279.980 60.820 998.640
22653 2452204.7500000  280.710 60.690 999.270
22653 2452205.0000000  280.530 60.430 1000.800
