22772 2452150.7500000  308.760 51.010 1002.780
22772 2452151.0000000  311.320 51.760 1002.910
22772 2452151.2500000  313.180 52.530 1001.670
22772 2452151.5000000  314.370 54.000 1002.890
22772 2452151.7500000  314.370 54.730 1000.820
22772 2452152.0000000  315.260 55.500 1000.570
22772 2452152.2500000  316.930 56.550 999.740
22772 2452152.5000000  319.230 57.160 1000.460
22772 2452152.7500000  321.460 58.650 997.720
22772 2452153.0000000  323.500 59.870 996.350
22772 2452153.2500000  325.490 61.120 994.600
22772 2452153.5000000  328.020 62.140 995.060
22772 2452153.7500000  330.970 62.620 994.320
22772 2452154.0000000  335.680 62.650 996.940
22772 2452154.2500000  345.820 62.440 996.520
22772 2452154.5000000  350.460 62.400 996.650
22772 2452154.7500000  352.690 62.180 995.640
22772 2452155.0000000  356.260 62.030 996.910
22772 2452155.2500000  359.630 61.950 998.270
