26505 2452258.7500000  309.150 49.250 997.930
26505 2452259.0000000  312.990 48.800 996.540
26505 2452259.2500000  317.510 47.810 993.260
26505 2452259.5000000  318.300 49.100 990.230
26505 2452259.7500000  317.190 50.840 987.210
26505 2452260.0000000  315.330 52.170 986.190
26505 2452260.2500000  312.870 52.900 986.860
26505 2452260.5000000  311.580 52.100 985.160
26505 2452260.7500000  311.150 50.770 979.850
26505 2452261.0000000  310.730 49.710 981.680
26505 2452261.2500000  310.680 49.520 984.320
26505 2452261.5000000  310.530 49.830 987.300
