26492 2452193.5000000  326.600 65.300 979.220
26492 2452193.7500000  326.610 65.100 977.950
26492 2452194.0000000  328.200 65.200 976.660
26492 2452194.2500000  330.720 65.520 975.160
26492 2452194.5000000  332.290 65.900 977.120
26492 2452194.7500000  332.290 66.100 978.620
26492 2452195.0000000  331.510 65.990 981.360
26492 2452195.2500000  333.170 66.220 981.750
26492 2452195.5000000  333.340 66.020 984.370
26492 2452195.7500000  333.160 65.460 986.420
26492 2452196.0000000  326.590 63.640 987.320
26492 2452196.2500000  326.820 62.890 984.390
26492 2452196.5000000  328.360 61.980 983.900
26492 2452196.7500000  329.400 61.480 983.850
26492 2452197.0000000  330.950 59.550 984.530
26492 2452197.2500000  334.950 59.210 983.030
26492 2452197.5000000  336.020 60.640 981.940
26492 2452197.7500000  333.490 60.500 980.190
26492 2452198.0000000  333.730 58.660 981.060
26492 2452198.2500000  334.780 57.810 980.750
26492 2452198.5000000  335.420 57.280 983.850
26492 2452198.7500000  331.790 54.760 986.420
26492 2452199.0000000  332.670 52.520 991.230
26492 2452199.2500000  339.280 46.360 990.470
26492 2452199.5000000  341.740 47.800 985.100
26492 2452199.7500000  342.740 48.900 980.520
26492 2452200.0000000  343.230 50.210 975.890
26492 2452200.2500000  342.890 51.610 971.180
26492 2452200.5000000  341.960 52.720 970.140
26492 2452200.7500000  340.350 53.160 970.620
26492 2452201.0000000  339.400 52.970 972.850
26492 2452201.2500000  338.840 52.330 975.070
26492 2452201.5000000  339.960 50.350 979.690
26492 2452201.7500000  339.950 49.220 978.900
26492 2452202.0000000  340.890 47.920 981.810
26492 2452202.2500000  341.900 46.670 983.830
26492 2452202.5000000  343.430 45.660 986.720
26492 2452202.7500000  345.570 44.870 988.530
26492 2452203.0000000  347.930 44.970 991.730
26492 2452203.2500000  349.810 45.360 994.330
26492 2452203.5000000  351.640 46.510 997.880
26492 2452203.7500000  353.970 47.490 1001.000
