15683 2452101.7500000  288.460 48.780 1002.160
15683 2452102.0000000  289.110 48.920 1003.020
15683 2452102.2500000  289.010 46.160 1001.500
15683 2452102.5000000  290.280 46.470 1001.630
15683 2452102.7500000  290.960 47.760 1001.190
15683 2452103.0000000  290.930 48.510 1000.960
15683 2452103.2500000  290.250 48.990 1000.180
15683 2452103.5000000  290.230 49.080 1000.110
15683 2452103.7500000  290.540 48.790 999.980
15683 2452104.0000000  291.920 48.870 1001.240
15683 2452104.2500000  290.060 49.710 1002.410
15683 2452104.5000000  290.240 49.990 1004.030
15683 2452104.7500000  290.510 48.770 1004.770
15683 2452105.0000000  290.860 47.620 1006.050
15683 2452105.2500000  291.920 46.690 1005.090
