17554 2452090.7500000  324.670 54.410 995.290
17554 2452091.0000000  326.450 56.420 996.580
17554 2452091.2500000  326.380 57.670 995.870
17554 2452091.5000000  325.930 58.400 996.530
17554 2452091.7500000  325.420 58.690 994.860
17554 2452092.0000000  325.470 59.200 994.770
17554 2452092.2500000  326.380 60.180 993.980
17554 2452092.5000000  327.320 60.930 996.050
17554 2452092.7500000  327.990 60.970 997.160
17554 2452093.0000000  330.460 61.810 998.710
17554 2452093.2500000  332.730 62.530 1000.260
17554 2452093.5000000  334.750 62.900 1003.650
17554 2452093.7500000  336.740 62.540 1006.820
17554 2452094.0000000  340.320 65.220 1009.620
17554 2452094.2500000  341.150 65.390 1012.850
