20455 2452127.0000000  262.130 53.900 1003.880
20455 2452127.2500000  266.900 54.060 1004.760
20455 2452127.5000000  269.250 53.770 1004.890
20455 2452127.7500000  272.550 53.530 1005.620
20455 2452128.0000000  278.620 53.150 1004.800
20455 2452128.2500000  283.670 53.490 1002.650
20455 2452128.5000000  290.570 53.320 1001.420
20455 2452128.7500000  293.790 52.790 998.630
20455 2452129.0000000  297.400 52.520 996.720
20455 2452129.2500000  301.030 52.770 994.770
20455 2452129.5000000  306.350 53.650 995.880
20455 2452129.7500000  308.350 54.830 992.860
20455 2452130.0000000  309.580 55.990 992.830
20455 2452130.2500000  309.960 57.450 990.720
20455 2452130.5000000  309.050 58.720 989.970
20455 2452130.7500000  307.850 59.770 989.770
20455 2452131.0000000  306.600 60.690 990.600
20455 2452131.2500000  305.130 61.410 991.590
20455 2452131.5000000  304.230 61.810 993.400
20455 2452131.7500000  302.810 61.660 994.270
20455 2452132.0000000  302.440 61.640 995.780
20455 2452132.2500000  302.470 60.850 996.170
