25828 2452251.2500000  265.800 58.880 1005.160
25828 2452251.5000000  272.780 60.420 1005.040
25828 2452251.7500000  276.580 61.350 1001.530
25828 2452252.0000000  280.240 62.780 1000.190
25828 2452252.2500000  282.530 64.350 996.940
25828 2452252.5000000  284.200 65.860 995.230
25828 2452252.7500000  283.510 67.620 992.090
25828 2452253.0000000  280.440 68.590 992.090
25828 2452253.2500000  277.440 68.320 993.150
25828 2452253.5000000  276.390 67.510 994.990
25828 2452253.7500000  278.020 66.570 995.090
25828 2452254.0000000  285.090 67.370 993.260
25828 2452254.2500000  283.830 69.170 992.220
25828 2452254.5000000  278.770 71.100 993.040
25828 2452254.7500000  277.390 72.590 994.020
25828 2452255.0000000  273.170 72.100 995.880
25828 2452255.2500000  271.920 71.290 999.410
