26955 2452199.2500000  305.030 74.460 1007.280
26955 2452199.5000000  292.210 70.360 994.630
26955 2452199.7500000  291.150 70.680 996.030
26955 2452200.0000000  289.310 71.370 996.290
26955 2452200.2500000  288.700 72.460 995.980
26955 2452200.5000000  287.030 74.640 996.230
26955 2452200.7500000  284.510 75.790 997.110
26955 2452201.0000000  283.250 76.230 1001.090
26955 2452201.2500000  287.030 79.370 1005.280
26955 2452201.5000000  288.940 78.520 1008.220
26955 2452201.7500000  293.690 79.890 1010.180
26955 2452202.0000000  294.950 78.630 1014.270
26955 2452202.2500000  298.130 78.790 1017.950
26955 2452202.5000000  306.580 79.190 1021.720
