28924 2452224.5000000  312.020 26.790 1012.420
28924 2452224.7500000  312.650 27.130 1011.160
28924 2452225.0000000  313.660 27.300 1011.600
28924 2452225.2500000  314.390 27.320 1009.980
28924 2452225.5000000  315.410 27.820 1010.820
28924 2452225.7500000  316.740 29.950 1009.690
28924 2452226.0000000  316.800 32.570 1009.410
28924 2452226.2500000  316.840 33.930 1006.860
28924 2452226.5000000  317.150 34.650 1006.560
28924 2452226.7500000  318.310 35.010 1005.070
28924 2452227.0000000  319.040 35.580 1005.330
28924 2452227.2500000  319.800 36.340 1003.890
28924 2452227.5000000  321.230 36.530 1004.560
28924 2452227.7500000  322.430 38.460 1002.310
28924 2452228.0000000  324.010 40.610 1003.140
28924 2452228.2500000  326.430 41.300 1006.020
