23307 2452209.0000000  300.060 75.160 1015.370
23307 2452209.2500000  299.450 75.160 1014.320
23307 2452209.5000000  299.170 74.920 1012.790
23307 2452209.7500000  299.170 74.880 1009.900
23307 2452210.0000000  299.470 74.750 1006.620
23307 2452210.2500000  300.590 74.300 1002.420
23307 2452210.5000000  302.550 76.350 1001.270
23307 2452210.7500000  304.030 76.840 1000.480
23307 2452211.0000000  296.680 75.190 1000.500
23307 2452211.2500000  297.060 74.920 1003.270
23307 2452211.5000000  296.360 74.900 1005.450
23307 2452211.7500000  295.150 75.020 1007.400
23307 2452212.0000000  294.260 74.900 1008.840
23307 2452212.2500000  293.760 74.730 1010.600
23307 2452212.5000000  295.030 74.370 1011.500
