 9094 2452011.7500000  317.010 39.330 1015.560
 9094 2452012.0000000  317.820 38.790 1016.470
 9094 2452012.2500000  318.790 38.700 1014.320
 9094 2452012.5000000  320.010 39.460 1013.970
 9094 2452012.7500000  320.370 39.600 1010.160
 9094 2452013.0000000  320.500 39.940 1009.550
 9094 2452013.2500000  319.760 39.280 1006.930
 9094 2452013.5000000  319.780 39.200 1006.360
 9094 2452013.7500000  320.870 38.930 1002.130
 9094 2452014.0000000  320.950 40.750 1000.090
 9094 2452014.2500000  319.770 42.340 997.330
 9094 2452014.5000000  318.640 43.900 999.250
 9094 2452014.7500000  315.290 45.920 998.520
