28379 2452219.0000000  260.050 65.160 987.890
28379 2452219.2500000  261.730 65.550 988.040
28379 2452219.5000000  264.330 65.430 988.460
28379 2452219.7500000  267.460 65.480 989.310
28379 2452220.0000000  269.760 65.580 989.800
28379 2452220.2500000  272.340 65.140 990.600
28379 2452220.5000000  274.620 64.970 990.550
28379 2452220.7500000  278.290 64.630 991.690
28379 2452221.0000000  281.280 63.760 993.680
28379 2452221.2500000  284.480 63.420 996.320
28379 2452221.5000000  289.880 69.640 992.390
28379 2452221.7500000  291.150 70.090 991.130
28379 2452222.0000000  296.050 70.700 985.620
28379 2452222.2500000  306.770 73.490 975.880
28379 2452222.5000000  309.400 74.880 972.940
28379 2452222.7500000  296.550 75.080 966.400
28379 2452223.0000000  302.900 73.000 964.800
28379 2452223.2500000  296.680 76.310 968.250
28379 2452223.5000000  292.980 77.040 977.840
28379 2452223.7500000  289.850 77.270 989.700
