24179 2452221.5000000  305.750 56.940 984.270
24179 2452221.7500000  304.410 56.470 974.100
24179 2452222.0000000  303.970 61.540 972.950
24179 2452222.2500000  303.360 64.710 969.400
24179 2452222.5000000  309.080 64.230 973.800
24179 2452222.7500000  316.670 62.000 988.410
24179 2452223.0000000  321.210 65.070 984.070
24179 2452223.2500000  326.530 66.950 973.100
24179 2452223.5000000  331.050 67.910 965.040
24179 2452223.7500000  334.040 68.220 975.730
24179 2452224.0000000  334.200 68.080 988.610
24179 2452224.2500000  335.230 67.450 996.860
24179 2452224.5000000  337.630 66.510 1005.740
