23208 2452207.5000000  340.170 52.020 998.190
23208 2452207.7500000  343.210 55.740 991.600
23208 2452208.0000000  345.830 58.210 987.200
23208 2452208.2500000  346.570 60.010 981.470
23208 2452208.5000000  346.310 60.540 980.530
23208 2452208.7500000  347.590 60.690 980.030
23208 2452209.0000000  349.120 60.800 981.250
23208 2452209.2500000  351.160 60.970 982.800
23208 2452209.5000000  353.400 61.110 985.500
23208 2452209.7500000  356.270 61.070 988.110
23208 2452210.0000000  359.630 61.240 992.410
