30851 2452250.0000000  327.680 39.750 1009.000
30851 2452250.2500000  327.020 38.780 1006.590
30851 2452250.5000000  327.720 38.880 1004.590
30851 2452250.7500000  328.760 39.020 1000.290
30851 2452251.0000000  329.250 39.490 999.030
30851 2452251.2500000  330.110 40.010 998.490
30851 2452251.5000000  330.880 41.090 1001.940
30851 2452251.7500000  331.310 42.250 1004.200
30851 2452252.0000000  333.500 39.030 1008.520
30851 2452252.2500000  335.460 37.510 1007.170
30851 2452252.5000000  336.660 36.690 1007.730
30851 2452252.7500000  337.300 36.300 1006.210
30851 2452253.0000000  337.620 35.520 1008.410
30851 2452253.2500000  338.570 34.470 1007.600
30851 2452253.5000000  340.390 33.890 1009.520
30851 2452253.7500000  342.920 33.850 1008.820
30851 2452254.0000000  344.500 35.400 1011.210
30851 2452254.2500000  345.960 36.030 1010.080
30851 2452254.5000000  345.720 37.080 1010.400
30851 2452254.7500000  344.500 37.520 1009.760
30851 2452255.0000000  345.610 36.990 1011.320
30851 2452255.2500000  346.140 36.580 1010.720
30851 2452255.5000000  348.280 35.870 1010.910
30851 2452255.7500000  349.600 35.450 1010.100
30851 2452256.0000000  350.430 35.430 1011.920
30851 2452256.2500000  350.080 35.440 1012.540
