17092 2452121.7500000  329.230 55.000 1017.170
17092 2452122.0000000  335.130 56.210 1017.110
17092 2452122.2500000  339.300 57.380 1015.450
17092 2452122.5000000  342.370 58.340 1014.440
17092 2452122.7500000  344.460 58.950 1012.900
17092 2452123.0000000  344.930 59.470 1012.600
17092 2452123.2500000  344.530 59.610 1010.190
17092 2452123.5000000  344.180 59.910 1007.610
17092 2452123.7500000  343.880 60.390 1004.160
17092 2452124.0000000  343.540 60.690 1002.610
17092 2452124.2500000  343.860 60.870 1001.040
17092 2452124.5000000  344.640 61.010 1000.010
17092 2452124.7500000  345.940 61.540 998.470
17092 2452125.0000000  346.750 61.840 998.580
17092 2452125.2500000  347.400 62.270 999.560
17092 2452125.5000000  348.560 62.140 1000.590
17092 2452125.7500000  349.570 62.210 1001.630
17092 2452126.0000000  350.150 62.020 1003.550
17092 2452126.2500000  350.710 61.680 1005.670
17092 2452126.5000000  351.840 61.210 1006.960
17092 2452126.7500000  352.940 60.760 1007.040
17092 2452127.0000000  354.130 60.340 1007.990
17092 2452127.2500000  355.530 60.020 1008.280
17092 2452127.5000000  357.460 59.750 1008.140
