19358 2452153.5000000  290.890 49.910 1004.030
19358 2452153.7500000  292.030 49.440 1002.860
19358 2452154.0000000  294.810 50.460 1001.130
19358 2452154.2500000  297.730 52.130 1000.430
19358 2452154.5000000  301.430 53.600 1000.430
19358 2452154.7500000  303.980 55.340 997.920
19358 2452155.0000000  305.790 56.990 995.250
19358 2452155.2500000  307.400 59.160 991.460
19358 2452155.5000000  307.990 61.000 990.440
19358 2452155.7500000  307.900 62.490 988.920
19358 2452156.0000000  307.760 64.780 991.860
19358 2452156.2500000  308.160 70.110 994.040
