29778 2452236.0000000  302.530 28.190 1010.890
29778 2452236.2500000  305.190 28.630 1009.010
29778 2452236.5000000  308.150 29.530 1008.020
29778 2452236.7500000  309.390 29.500 1004.820
29778 2452237.0000000  309.580 29.860 1005.170
29778 2452237.2500000  309.780 29.700 1002.550
29778 2452237.5000000  310.020 29.540 1002.670
29778 2452237.7500000  310.200 29.120 1000.970
29778 2452238.0000000  310.250 29.620 1000.780
29778 2452238.2500000  310.550 30.350 998.340
29778 2452238.5000000  308.850 30.950 998.540
29778 2452238.7500000  308.020 31.300 995.810
29778 2452239.0000000  306.660 31.270 995.960
29778 2452239.2500000  305.190 30.620 993.670
29778 2452239.5000000  304.840 30.160 995.130
29778 2452239.7500000  304.270 30.100 992.560
29778 2452240.0000000  304.070 30.810 995.180
29778 2452240.2500000  303.960 31.060 992.670
29778 2452240.5000000  303.880 31.910 994.370
29778 2452240.7500000  303.570 32.330 992.310
29778 2452241.0000000  303.470 31.870 993.850
29778 2452241.2500000  303.840 32.270 992.670
29778 2452241.5000000  304.250 32.030 995.520
29778 2452241.7500000  304.260 32.490 995.720
29778 2452242.0000000  303.700 32.180 998.730
29778 2452242.2500000  303.300 31.670 999.850
29778 2452242.5000000  302.470 30.470 1002.950
29778 2452242.7500000  301.330 29.590 1004.450
29778 2452243.0000000  299.910 28.460 1006.800
29778 2452243.2500000  298.330 27.270 1006.080
29778 2452243.5000000  296.360 26.250 1007.780
29778 2452243.7500000  295.150 25.050 1007.110
29778 2452244.0000000  293.050 24.360 1007.290
29778 2452244.2500000  292.880 23.490 1006.910
29778 2452244.5000000  291.910 23.120 1007.080
29778 2452244.7500000  291.780 22.770 1007.050
29778 2452245.0000000  291.150 22.530 1008.480
29778 2452245.2500000  290.920 22.820 1008.810
29778 2452245.5000000  290.850 22.940 1009.110
29778 2452245.7500000  290.660 23.840 1009.410
29778 2452246.0000000  290.490 25.050 1010.660
29778 2452246.2500000  290.330 26.280 1011.160
29778 2452246.5000000  290.120 27.000 1012.130
29778 2452246.7500000  289.770 27.350 1011.070
29778 2452247.0000000  290.250 27.620 1011.570
29778 2452247.2500000  290.270 27.700 1011.790
29778 2452247.5000000  290.840 27.740 1011.810
29778 2452247.7500000  291.560 27.690 1012.090
29778 2452248.0000000  291.710 27.560 1012.530
29778 2452248.2500000  292.480 26.730 1013.190
29778 2452248.5000000  293.120 26.060 1013.640
29778 2452248.7500000  292.320 24.970 1014.000
29778 2452249.0000000  291.050 24.010 1014.770
29778 2452249.2500000  289.230 22.850 1014.870
