11049 2452014.7500000  265.720 37.720 1006.600
11049 2452015.0000000  272.380 38.480 1006.570
11049 2452015.2500000  278.920 38.940 1003.900
11049 2452015.5000000  281.260 38.780 1002.330
11049 2452015.7500000  286.430 37.250 1000.440
11049 2452016.0000000  289.850 37.470 998.690
11049 2452016.2500000  293.230 37.430 998.310
11049 2452016.5000000  297.530 38.240 997.410
11049 2452016.7500000  301.750 40.160 997.060
11049 2452017.0000000  306.470 43.330 998.290
11049 2452017.2500000  309.920 46.580 998.880
11049 2452017.5000000  313.390 49.880 998.280
11049 2452017.7500000  315.570 52.780 995.280
11049 2452018.0000000  317.030 55.190 997.320
11049 2452018.2500000  318.570 57.010 999.020
11049 2452018.5000000  320.530 58.310 1002.700
11049 2452018.7500000  322.030 59.630 1003.670
11049 2452019.0000000  324.140 60.800 1005.740
11049 2452019.2500000  324.490 62.950 1005.790
11049 2452019.5000000  323.620 64.660 1004.940
