12680 2452060.2500000  261.420 61.070 1006.820
12680 2452060.5000000  262.910 59.870 1006.090
12680 2452060.7500000  268.140 59.270 1005.980
12680 2452061.0000000  272.140 58.400 1005.760
12680 2452061.2500000  275.750 57.690 1004.300
12680 2452061.5000000  279.770 57.220 1004.670
12680 2452061.7500000  284.290 57.190 1002.250
12680 2452062.0000000  287.660 57.060 1002.620
12680 2452062.2500000  291.790 56.760 1003.100
12680 2452062.5000000  295.350 57.040 1006.550
12680 2452062.7500000  298.120 57.870 1009.350
12680 2452063.0000000  300.470 59.490 1012.540
12680 2452063.2500000  302.750 60.870 1014.600
12680 2452063.5000000  305.510 62.250 1016.460
