23821 2452162.2500000  318.130 44.690 1013.730
23821 2452162.5000000  319.300 43.840 1012.610
23821 2452162.7500000  321.190 42.080 1010.300
23821 2452163.0000000  323.550 40.820 1008.570
23821 2452163.2500000  325.610 41.190 1005.690
23821 2452163.5000000  325.920 41.170 1004.600
23821 2452163.7500000  325.850 40.470 1002.290
23821 2452164.0000000  325.380 40.030 1003.380
23821 2452164.2500000  323.990 39.200 1003.210
23821 2452164.5000000  323.590 38.280 1004.390
23821 2452164.7500000  323.750 37.860 1003.470
23821 2452165.0000000  324.330 37.920 1005.540
23821 2452165.2500000  324.880 38.190 1005.890
23821 2452165.5000000  325.270 38.650 1008.340
23821 2452165.7500000  324.880 39.370 1008.720
23821 2452166.0000000  325.140 39.160 1010.710
23821 2452166.2500000  325.550 38.970 1010.980
23821 2452166.5000000  326.710 39.100 1012.350
23821 2452166.7500000  327.570 39.070 1011.510
23821 2452167.0000000  328.170 39.080 1012.180
23821 2452167.2500000  328.740 38.970 1010.780
23821 2452167.5000000  328.350 39.040 1011.170
23821 2452167.7500000  327.820 38.950 1009.560
23821 2452168.0000000  326.500 38.880 1009.870
